PRICE0,PRICE1,PRICE5,PRICE10,SALES0_0,SALES0_1,SALES0_5,SALES0_10,SALES1_0,SALES1_1,SALES1_5,SALES1_10,SALES5_0,SALES5_1,SALES5_5,SALES5_10,SALES10_0,SALES10_1,SALES10_5,SALES10_10
4.572342066,4.572342066,4.572342066,4.572342066,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876,95.16428876
4.527725282,4.527725282,4.527725282,4.527725282,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665,96.1995665
4.589677601,4.589677601,4.589677601,4.589677601,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154,95.43065154
4.912493916,4.912493916,4.912493916,4.912493916,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106,95.26974106
5.972637543,5.972637543,5.972637543,5.972637543,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064,93.87774064
4.136126107,4.136126107,4.136126107,4.136126107,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086,95.85717086
4.343032604,5.343032604,9.343032604,14.3430326,95.03964787,94.03964787,90.03964787,85.03964787,96.03964787,95.03964787,91.03964787,86.03964787,100.0396479,99.03964787,95.03964787,90.03964787,105.0396479,104.0396479,100.0396479,95.03964787
5.499666653,5.499666653,5.499666653,5.499666653,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195,94.72973195
6.582545322,6.582545322,6.582545322,6.582545322,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359,93.35493359
3.514725347,3.514725347,3.514725347,3.514725347,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646,96.286646
3.763965807,3.763965807,3.763965807,3.763965807,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512,96.29950512
4.466948056,4.466948056,4.466948056,4.466948056,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418,95.98234418
6.413866173,6.413866173,6.413866173,6.413866173,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975,93.19193975
4.382752659,5.382752659,9.382752659,14.38275266,95.71808102,94.71808102,90.71808102,85.71808102,96.71808102,95.71808102,91.71808102,86.71808102,100.718081,99.71808102,95.71808102,90.71808102,105.718081,104.718081,100.718081,95.71808102
2.551420488,2.551420488,2.551420488,2.551420488,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548,97.43544548
6.370697563,6.370697563,6.370697563,6.370697563,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567,93.4061567
6.086523464,6.086523464,6.086523464,6.086523464,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138,93.56898138
4.832539584,4.832539584,4.832539584,4.832539584,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987,94.97149987
4.407833984,4.407833984,4.407833984,4.407833984,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133,96.48345133
5.288405114,6.288405114,10.28840511,15.28840511,95.31521592,94.31521592,90.31521592,85.31521592,96.31521592,95.31521592,91.31521592,86.31521592,100.3152159,99.31521592,95.31521592,90.31521592,105.3152159,104.3152159,100.3152159,95.31521592
5.17847037,5.17847037,5.17847037,5.17847037,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956,94.22310956
4.501029572,4.501029572,4.501029572,4.501029572,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294,95.62362294
6.030209086,6.030209086,6.030209086,6.030209086,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993,93.85254993
3.935714248,3.935714248,3.935714248,3.935714248,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406,94.48447406
3.877348401,3.877348401,3.877348401,3.877348401,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201,96.31074201
7.515678731,7.515678731,7.515678731,7.515678731,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359,91.97463359
4.914966553,4.914966553,4.914966553,4.914966553,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413,95.48020413
7.207664486,7.207664486,7.207664486,7.207664486,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558,92.91822558
2.226319823,2.226319823,2.226319823,2.226319823,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068,97.49870068
5.396891691,6.396891691,10.39689169,15.39689169,95.01503946,94.01503946,90.01503946,85.01503946,96.01503946,95.01503946,91.01503946,86.01503946,100.0150395,99.01503946,95.01503946,90.01503946,105.0150395,104.0150395,100.0150395,95.01503946
4.796018354,4.796018354,4.796018354,4.796018354,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827,95.13461827
4.492828227,4.492828227,4.492828227,4.492828227,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487,94.49329487
3.652038073,3.652038073,3.652038073,3.652038073,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933,95.75780933
7.287811564,7.287811564,7.287811564,7.287811564,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047,93.30607047
4.872280111,4.872280111,4.872280111,4.872280111,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276,93.63470276
7.180156145,7.180156145,7.180156145,7.180156145,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575,92.76252575
6.577302122,6.577302122,6.577302122,6.577302122,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308,92.28988308
4.188228728,4.188228728,4.188228728,4.188228728,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409,95.28506409
3.228537761,3.228537761,3.228537761,3.228537761,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866,96.71499866
3.666907422,3.666907422,3.666907422,3.666907422,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677,95.89097677
4.489578057,4.489578057,4.489578057,4.489578057,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445,96.1902445
6.24082807,6.24082807,6.24082807,6.24082807,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118,93.6083118
4.610796245,4.610796245,4.610796245,4.610796245,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207,95.00872207
4.522499355,4.522499355,4.522499355,4.522499355,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906,95.1950906
4.587267495,4.587267495,4.587267495,4.587267495,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382,96.1512382
5.122336064,6.122336064,10.12233606,15.12233606,94.43618502,93.43618502,89.43618502,84.43618502,95.43618502,94.43618502,90.43618502,85.43618502,99.43618502,98.43618502,94.43618502,89.43618502,104.436185,103.436185,99.43618502,94.43618502
4.807330285,4.807330285,4.807330285,4.807330285,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894,95.94902894
5.044665825,6.044665825,10.04466582,15.04466582,95.82880584,94.82880584,90.82880584,85.82880584,96.82880584,95.82880584,91.82880584,86.82880584,100.8288058,99.82880584,95.82880584,90.82880584,105.8288058,104.8288058,100.8288058,95.82880584
4.889972014,4.889972014,4.889972014,4.889972014,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032,94.83284032
4.951782138,4.951782138,4.951782138,4.951782138,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761,94.94001761
6.654125542,6.654125542,6.654125542,6.654125542,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494,93.36101494
5.977308698,5.977308698,5.977308698,5.977308698,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452,94.45860452
5.016246228,6.016246228,10.01624623,15.01624623,95.18866053,94.18866053,90.18866053,85.18866053,96.18866053,95.18866053,91.18866053,86.18866053,100.1886605,99.18866053,95.18866053,90.18866053,105.1886605,104.1886605,100.1886605,95.18866053
5.242723543,5.242723543,5.242723543,5.242723543,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849,94.66542849
3.320571142,3.320571142,3.320571142,3.320571142,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893,96.48906893
4.601715701,4.601715701,4.601715701,4.601715701,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145,95.99385145
3.983915436,3.983915436,3.983915436,3.983915436,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419,96.02190419
4.699073814,5.699073814,9.699073814,14.69907381,95.09087129,94.09087129,90.09087129,85.09087129,96.09087129,95.09087129,91.09087129,86.09087129,100.0908713,99.09087129,95.09087129,90.09087129,105.0908713,104.0908713,100.0908713,95.09087129
5.225906074,5.225906074,5.225906074,5.225906074,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342,94.6161342
4.896150845,4.896150845,4.896150845,4.896150845,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265,95.41807265
4.012591443,4.012591443,4.012591443,4.012591443,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084,96.39632084
5.694751476,5.694751476,5.694751476,5.694751476,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794,94.64327794
5.829961909,6.829961909,10.82996191,15.82996191,94.4402366,93.4402366,89.4402366,84.4402366,95.4402366,94.4402366,90.4402366,85.4402366,99.4402366,98.4402366,94.4402366,89.4402366,104.4402366,103.4402366,99.4402366,94.4402366
5.825672921,5.825672921,5.825672921,5.825672921,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704,93.87005704
6.109060859,6.109060859,6.109060859,6.109060859,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126,94.11547126
5.075145583,5.075145583,5.075145583,5.075145583,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561,94.9886561
5.288146751,5.288146751,5.288146751,5.288146751,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112,94.20361112
5.544486977,5.544486977,5.544486977,5.544486977,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273,94.66911273
3.463348013,3.463348013,3.463348013,3.463348013,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694,96.69369694
5.855492647,5.855492647,5.855492647,5.855492647,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957,93.90623957
7.860544664,7.860544664,7.860544664,7.860544664,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672,91.15595672
3.193891567,3.193891567,3.193891567,3.193891567,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869,96.99648869
4.748543241,4.748543241,4.748543241,4.748543241,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951,95.00617951
7.12320857,7.12320857,7.12320857,7.12320857,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915,92.07687915
5.24326281,5.24326281,5.24326281,5.24326281,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726,94.67033726
5.022392591,6.022392591,10.02239259,15.02239259,95.15921446,94.15921446,90.15921446,85.15921446,96.15921446,95.15921446,91.15921446,86.15921446,100.1592145,99.15921446,95.15921446,90.15921446,105.1592145,104.1592145,100.1592145,95.15921446
5.063792564,5.063792564,5.063792564,5.063792564,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685,95.69287685
4.998618424,5.998618424,9.998618424,14.99861842,94.12519295,93.12519295,89.12519295,84.12519295,95.12519295,94.12519295,90.12519295,85.12519295,99.12519295,98.12519295,94.12519295,89.12519295,104.1251929,103.1251929,99.12519295,94.12519295
6.418018884,6.418018884,6.418018884,6.418018884,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198,93.51191198
6.268035115,6.268035115,6.268035115,6.268035115,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907,93.42187907
4.633961479,4.633961479,4.633961479,4.633961479,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272,95.00933272
4.639848459,4.639848459,4.639848459,4.639848459,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135,94.67140135
5.109652251,5.109652251,5.109652251,5.109652251,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333,95.61720333
6.260854578,6.260854578,6.260854578,6.260854578,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484,93.91802484
4.229414605,4.229414605,4.229414605,4.229414605,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483,96.06169483
4.397344545,5.397344545,9.397344545,14.39734454,95.53395742,94.53395742,90.53395742,85.53395742,96.53395742,95.53395742,91.53395742,86.53395742,100.5339574,99.53395742,95.53395742,90.53395742,105.5339574,104.5339574,100.5339574,95.53395742
3.862270957,3.862270957,3.862270957,3.862270957,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764,95.59729764
4.657667438,4.657667438,4.657667438,4.657667438,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189,94.67008189
5.591484571,5.591484571,5.591484571,5.591484571,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085,94.33071085
4.967086507,5.967086507,9.967086507,14.96708651,95.97315286,94.97315286,90.97315286,85.97315286,96.97315286,95.97315286,91.97315286,86.97315286,100.9731529,99.97315286,95.97315286,90.97315286,105.9731529,104.9731529,100.9731529,95.97315286
5.096227601,5.096227601,5.096227601,5.096227601,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484,95.5467484
4.947677572,5.947677572,9.947677572,14.94767757,95.4827883,94.4827883,90.4827883,85.4827883,96.4827883,95.4827883,91.4827883,86.4827883,100.4827883,99.4827883,95.4827883,90.4827883,105.4827883,104.4827883,100.4827883,95.4827883
3.453796991,3.453796991,3.453796991,3.453796991,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988,96.69403988
4.94051233,4.94051233,4.94051233,4.94051233,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237,93.81486237
6.281023635,6.281023635,6.281023635,6.281023635,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268,93.84968268
4.306705844,4.306705844,4.306705844,4.306705844,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232,95.24284232
7.141627495,7.141627495,7.141627495,7.141627495,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558,92.78753558
5.035076866,5.035076866,5.035076866,5.035076866,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363,95.35570363
5.68511486,5.68511486,5.68511486,5.68511486,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002,94.36632002
3.544044175,3.544044175,3.544044175,3.544044175,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174,96.24935174
5.194155991,5.194155991,5.194155991,5.194155991,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494,94.9201494
4.794093498,4.794093498,4.794093498,4.794093498,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095,94.01473095
6.005893887,6.005893887,6.005893887,6.005893887,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082,94.34569082
6.904206865,6.904206865,6.904206865,6.904206865,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826,93.08651826
4.476854498,4.476854498,4.476854498,4.476854498,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487,95.67766487
4.877787996,4.877787996,4.877787996,4.877787996,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627,95.02917627
6.865071385,6.865071385,6.865071385,6.865071385,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201,92.40305201
5.652803964,5.652803964,5.652803964,5.652803964,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935,92.98120935
6.5598094,7.5598094,11.5598094,16.5598094,94.04377099,93.04377099,89.04377099,84.04377099,95.04377099,94.04377099,90.04377099,85.04377099,99.04377099,98.04377099,94.04377099,89.04377099,104.043771,103.043771,99.04377099,94.04377099
5.367936679,6.367936679,10.36793668,15.36793668,94.0716391,93.0716391,89.0716391,84.0716391,95.0716391,94.0716391,90.0716391,85.0716391,99.0716391,98.0716391,94.0716391,89.0716391,104.0716391,103.0716391,99.0716391,94.0716391
4.844542793,4.844542793,4.844542793,4.844542793,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687,94.82369687
5.075621919,5.075621919,5.075621919,5.075621919,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038,94.96113038
5.470769849,5.470769849,5.470769849,5.470769849,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587,94.78202587
3.665371254,3.665371254,3.665371254,3.665371254,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868,95.51518868
4.29866065,4.29866065,4.29866065,4.29866065,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977,95.9047977
